Timestamp,body,@requestId,requestContext.requestId,ColdStartDurationInMS,DurationInMS,BilledDurationInMS,MemorySetInMB,MemoryUsedInMB
2023-04-11 05:39:55.163,,52e5caa3-1f69-4a96-965a-196af01fcb66,,,20.26,21.0,128,54
2023-04-11 05:39:55.166,dHBzPTMwJmludGVydmFsPTEmaXRlcmF0aW9uPTA=,,436b50fd-879a-4c8f-b719-e476c27aed98,,,,,
2023-04-11 05:39:55.169,,5a711fc9-2005-48c9-9be3-7bfc901e8b91,,,26.53,27.0,128,55
2023-04-11 05:39:55.170,,5f50f370-3639-4daf-9052-4f8cb117267a,,,26.43,27.0,128,54
2023-04-11 05:39:55.174,,790c9f26-b776-4212-95ff-b6f23beae353,,,31.74,32.0,128,55
2023-04-11 05:39:55.175,dHBzPTMwJmludGVydmFsPTEmaXRlcmF0aW9uPTA=,,4b04eca4-8a10-4180-a141-486b7ebe03ca,,,,,
2023-04-11 05:39:55.177,,8949733f-049c-40df-94ad-5ec02f2619fc,,,34.28,35.0,128,54
2023-04-11 05:39:55.177,,d02fa5c8-3193-452e-8510-adf90088be27,,,34.8,35.0,128,55
2023-04-11 05:39:55.178,dHBzPTMwJmludGVydmFsPTEmaXRlcmF0aW9uPTA=,,2cdec43a-bbb6-4438-a7a6-2b011f15c1b3,,,,,
2023-04-11 05:39:55.179,,d3036003-2ac9-4603-8ea2-f42fb7f22ef4,,,38.42,39.0,128,54
2023-04-11 05:39:55.183,,cd3bc0b1-64b7-45ba-9169-d1448a147724,,,36.7,37.0,128,55
2023-04-11 05:39:55.195,,436b50fd-879a-4c8f-b719-e476c27aed98,,,29.34,30.0,128,54
2023-04-11 05:39:55.199,,2cdec43a-bbb6-4438-a7a6-2b011f15c1b3,,,37.0,37.0,128,54
2023-04-11 05:39:55.200,dHBzPTMwJmludGVydmFsPTEmaXRlcmF0aW9uPTA=,,7c085328-19ff-4456-b0ac-ec68e036733e,,,,,
2023-04-11 05:39:55.203,,4b04eca4-8a10-4180-a141-486b7ebe03ca,,,29.14,30.0,128,54
2023-04-11 05:39:55.213,dHBzPTMwJmludGVydmFsPTEmaXRlcmF0aW9uPTA=,,0cf858fe-f1f3-4a13-834a-304ae1354454,,,,,
2023-04-11 05:39:55.220,,7c085328-19ff-4456-b0ac-ec68e036733e,,,36.5,37.0,128,54
2023-04-11 05:39:55.224,,0cf858fe-f1f3-4a13-834a-304ae1354454,,,10.85,11.0,128,54
2023-04-11 05:39:58.506,dHBzPTMwJmludGVydmFsPTUmaXRlcmF0aW9uPTA=,,cce72921-ec1f-4ca6-b4c3-833669803025,,,,,
2023-04-11 05:39:58.508,dHBzPTMwJmludGVydmFsPTUmaXRlcmF0aW9uPTA=,,e52f2823-34af-4cc8-b9c0-09fc75f692db,,,,,
2023-04-11 05:39:58.511,dHBzPTMwJmludGVydmFsPTUmaXRlcmF0aW9uPTA=,,264daa20-780d-44aa-80cd-2e1946c86531,,,,,
2023-04-11 05:39:58.513,dHBzPTMwJmludGVydmFsPTUmaXRlcmF0aW9uPTA=,,44835b6f-81d8-42ef-9246-8490d3c7aa52,,,,,
2023-04-11 05:39:58.513,dHBzPTMwJmludGVydmFsPTUmaXRlcmF0aW9uPTA=,,e8a6bf04-47f9-4e4f-b35a-3da17890dee6,,,,,
2023-04-11 05:39:58.514,dHBzPTMwJmludGVydmFsPTUmaXRlcmF0aW9uPTA=,,66c8b3f6-2aab-4656-ba7e-7c85e1b759dd,,,,,
2023-04-11 05:39:58.514,dHBzPTMwJmludGVydmFsPTUmaXRlcmF0aW9uPTA=,,37c6e2fd-0d98-40c4-9689-689f641b5c0f,,,,,
2023-04-11 05:39:58.515,dHBzPTMwJmludGVydmFsPTUmaXRlcmF0aW9uPTA=,,0aa73cbd-b0fb-45b2-8c7d-ad330b5233f5,,,,,
2023-04-11 05:39:58.515,,66c8b3f6-2aab-4656-ba7e-7c85e1b759dd,,,3.85,4.0,128,54
2023-04-11 05:39:58.515,dHBzPTMwJmludGVydmFsPTUmaXRlcmF0aW9uPTA=,,63fea287-dba8-4834-a779-1af186c52771,,,,,
2023-04-11 05:39:58.516,,0aa73cbd-b0fb-45b2-8c7d-ad330b5233f5,,,2.04,3.0,128,54
2023-04-11 05:39:58.516,dHBzPTMwJmludGVydmFsPTUmaXRlcmF0aW9uPTA=,,ae5bd8cf-7821-4e72-9c4c-030d58925a59,,,,,
2023-04-11 05:39:58.519,,264daa20-780d-44aa-80cd-2e1946c86531,,,8.71,9.0,128,54
2023-04-11 05:39:58.519,,e52f2823-34af-4cc8-b9c0-09fc75f692db,,,12.06,13.0,128,54
2023-04-11 05:39:58.520,dHBzPTMwJmludGVydmFsPTUmaXRlcmF0aW9uPTA=,,c5b96c4e-b9ca-4823-8613-42b5b0a0e4d2,,,,,
2023-04-11 05:39:58.523,,e8a6bf04-47f9-4e4f-b35a-3da17890dee6,,,10.02,11.0,128,55
2023-04-11 05:39:58.524,,cce72921-ec1f-4ca6-b4c3-833669803025,,,18.26,19.0,128,54
2023-04-11 05:39:58.530,,63fea287-dba8-4834-a779-1af186c52771,,,15.49,16.0,128,54
2023-04-11 05:39:58.530,,ae5bd8cf-7821-4e72-9c4c-030d58925a59,,,13.76,14.0,128,55
2023-04-11 05:39:58.534,,37c6e2fd-0d98-40c4-9689-689f641b5c0f,,,20.76,21.0,128,55
2023-04-11 05:39:58.535,dHBzPTMwJmludGVydmFsPTUmaXRlcmF0aW9uPTA=,,2e5096b4-3eff-4c6a-b550-9ffd7f4a9648,,,,,
2023-04-11 05:39:58.536,,c5b96c4e-b9ca-4823-8613-42b5b0a0e4d2,,,16.59,17.0,128,54
2023-04-11 05:39:58.537,,44835b6f-81d8-42ef-9246-8490d3c7aa52,,,24.58,25.0,128,55
2023-04-11 05:39:58.539,dHBzPTMwJmludGVydmFsPTUmaXRlcmF0aW9uPTA=,,7b88ecd2-2dd3-4d47-b525-480bb786cd54,,,,,
2023-04-11 05:39:58.539,dHBzPTMwJmludGVydmFsPTUmaXRlcmF0aW9uPTA=,,4fb65da0-743d-4945-9c79-f35865a2af6b,,,,,
2023-04-11 05:39:58.543,dHBzPTMwJmludGVydmFsPTUmaXRlcmF0aW9uPTA=,,6aae604f-0b96-4e60-a8c4-08bc21f8dade,,,,,
2023-04-11 05:39:58.555,,2e5096b4-3eff-4c6a-b550-9ffd7f4a9648,,,32.97,33.0,128,54
2023-04-11 05:39:58.559,,7b88ecd2-2dd3-4d47-b525-480bb786cd54,,,34.52,35.0,128,54
2023-04-11 05:39:58.560,,4fb65da0-743d-4945-9c79-f35865a2af6b,,,35.32,36.0,128,54
2023-04-11 05:39:58.583,,6aae604f-0b96-4e60-a8c4-08bc21f8dade,,,53.65,54.0,128,54
2023-04-11 05:40:04.361,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,8df8e962-8b94-4bb0-bf3c-9ba23748aee7,,,,,
2023-04-11 05:40:04.363,,8df8e962-8b94-4bb0-bf3c-9ba23748aee7,,,2.45,3.0,128,54
2023-04-11 05:40:04.364,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,f02c84fb-4695-4fbe-b300-a0102df0002d,,,,,
2023-04-11 05:40:04.380,,f02c84fb-4695-4fbe-b300-a0102df0002d,,,15.62,16.0,128,54
2023-04-11 05:40:04.443,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,1271d4ff-27da-404d-b28e-37c7bb2bc3f2,,,,,
2023-04-11 05:40:04.459,,1271d4ff-27da-404d-b28e-37c7bb2bc3f2,,,16.91,17.0,128,54
2023-04-11 05:40:04.714,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,264b06f8-a857-4334-8b09-3cb69c013dee,,,,,
2023-04-11 05:40:04.715,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,4615c68c-b9ac-4097-ae28-0ce2f3a5cb4d,,,,,
2023-04-11 05:40:04.716,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,0f1336d0-3d41-4dc7-94f6-911f8f1fc0a0,,,,,
2023-04-11 05:40:04.719,,264b06f8-a857-4334-8b09-3cb69c013dee,,,5.26,6.0,128,54
2023-04-11 05:40:04.723,,4615c68c-b9ac-4097-ae28-0ce2f3a5cb4d,,,8.64,9.0,128,54
2023-04-11 05:40:04.738,,0f1336d0-3d41-4dc7-94f6-911f8f1fc0a0,,,22.57,23.0,128,54
2023-04-11 05:40:04.894,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,7f4afc98-a27d-4ba2-bd20-ce21d5248ad5,,,,,
2023-04-11 05:40:04.898,,7f4afc98-a27d-4ba2-bd20-ce21d5248ad5,,,5.17,6.0,128,54
2023-04-11 05:40:04.898,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,05961c85-6db3-4879-a5e3-e64d6ce9e0ba,,,,,
2023-04-11 05:40:04.903,,05961c85-6db3-4879-a5e3-e64d6ce9e0ba,,,5.57,6.0,128,54
2023-04-11 05:40:05.184,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,65d06e43-a1c3-4a99-aa72-fc13d6beed73,,,,,
2023-04-11 05:40:05.185,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,2875f752-5055-42f1-ab88-904bd9eed977,,,,,
2023-04-11 05:40:05.186,,65d06e43-a1c3-4a99-aa72-fc13d6beed73,,,1.95,2.0,128,54
2023-04-11 05:40:05.199,,2875f752-5055-42f1-ab88-904bd9eed977,,,14.94,15.0,128,54
2023-04-11 05:40:05.318,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,e93cb02a-ad05-4925-860b-97a048dd0424,,,,,
2023-04-11 05:40:05.319,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,0f67ce03-067f-49cd-8128-8eda847ba41e,,,,,
2023-04-11 05:40:05.320,,e93cb02a-ad05-4925-860b-97a048dd0424,,,1.97,2.0,128,54
2023-04-11 05:40:05.320,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,e55886b3-3269-4f5c-9867-187bdc160637,,,,,
2023-04-11 05:40:05.322,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,20a2025a-4902-46ea-9b1a-b80786a133d6,,,,,
2023-04-11 05:40:05.322,,e55886b3-3269-4f5c-9867-187bdc160637,,,2.46,3.0,128,54
2023-04-11 05:40:05.323,,0f67ce03-067f-49cd-8128-8eda847ba41e,,,4.58,5.0,128,54
2023-04-11 05:40:05.355,,20a2025a-4902-46ea-9b1a-b80786a133d6,,,32.57,33.0,128,54
2023-04-11 05:40:05.393,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,c8016e51-81ba-42a1-993a-cca74c98cb99,,,,,
2023-04-11 05:40:05.395,,c8016e51-81ba-42a1-993a-cca74c98cb99,,,2.01,3.0,128,54
2023-04-11 05:40:05.407,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,b1666b16-c36c-4673-bf72-12b257f24ebf,,,,,
2023-04-11 05:40:05.407,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,1b3b7cb1-b93e-41be-86c4-201ea4fc2b3c,,,,,
2023-04-11 05:40:05.408,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,5550ce87-8e69-4a34-8b63-82b5187372a7,,,,,
2023-04-11 05:40:05.409,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,4fa46d5d-6f6c-44e7-9543-981f9cb03c1b,,,,,
2023-04-11 05:40:05.410,,4fa46d5d-6f6c-44e7-9543-981f9cb03c1b,,,1.63,2.0,128,54
2023-04-11 05:40:05.411,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,8ec9fc29-093d-457c-bb6b-4a919bc135fd,,,,,
2023-04-11 05:40:05.412,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,c0aec4a6-eb73-4ffe-9800-8c38f04b4301,,,,,
2023-04-11 05:40:05.413,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,878ddb41-729c-4214-b85e-f7749b11f950,,,,,
2023-04-11 05:40:05.415,,878ddb41-729c-4214-b85e-f7749b11f950,,,3.05,4.0,128,55
2023-04-11 05:40:05.415,,5550ce87-8e69-4a34-8b63-82b5187372a7,,,7.52,8.0,128,54
2023-04-11 05:40:05.416,,8ec9fc29-093d-457c-bb6b-4a919bc135fd,,,6.1,7.0,128,54
2023-04-11 05:40:05.417,,c0aec4a6-eb73-4ffe-9800-8c38f04b4301,,,5.94,6.0,128,55
2023-04-11 05:40:05.418,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,d11ef9ba-755b-4c3e-ba1f-9ef75822ed72,,,,,
2023-04-11 05:40:05.422,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,94652e21-05a5-42d2-bc34-1ac69ad80a72,,,,,
2023-04-11 05:40:05.425,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,018c8faf-ab48-4b65-9775-f99eac8a726f,,,,,
2023-04-11 05:40:05.432,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,e68d4e59-d4aa-482b-a6d8-8a1d356b6620,,,,,
2023-04-11 05:40:05.434,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,30333e25-c963-4524-8b95-dca550a16256,,,,,
2023-04-11 05:40:05.435,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,6375a28d-2698-4443-a6ff-82ef94380919,,,,,
2023-04-11 05:40:05.437,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,b7ca544f-34d1-4e51-a6ca-410bb2fcba77,,,,,
2023-04-11 05:40:05.438,,d11ef9ba-755b-4c3e-ba1f-9ef75822ed72,,,20.3,21.0,128,54
2023-04-11 05:40:05.439,,1b3b7cb1-b93e-41be-86c4-201ea4fc2b3c,,,32.1,33.0,128,54
2023-04-11 05:40:05.443,,6375a28d-2698-4443-a6ff-82ef94380919,,,9.11,10.0,128,55
2023-04-11 05:40:05.443,,b1666b16-c36c-4673-bf72-12b257f24ebf,,,36.25,37.0,128,54
2023-04-11 05:40:05.455,,30333e25-c963-4524-8b95-dca550a16256,,,30.94,31.0,128,55
2023-04-11 05:40:05.455,,018c8faf-ab48-4b65-9775-f99eac8a726f,,,30.61,31.0,128,54
2023-04-11 05:40:05.457,,94652e21-05a5-42d2-bc34-1ac69ad80a72,,,35.07,36.0,128,54
2023-04-11 05:40:05.457,,b7ca544f-34d1-4e51-a6ca-410bb2fcba77,,,35.91,36.0,128,55
2023-04-11 05:40:05.470,,e68d4e59-d4aa-482b-a6d8-8a1d356b6620,,,39.08,40.0,128,54
2023-04-11 05:40:05.482,dHBzPTMwJmludGVydmFsPTEwJml0ZXJhdGlvbj0w,,ad990dbb-c074-409d-ad79-b77954794aec,,,,,
2023-04-11 05:40:05.490,,ad990dbb-c074-409d-ad79-b77954794aec,,,7.83,8.0,128,55
2023-04-11 05:40:15.852,dHBzPTMwJmludGVydmFsPTE1Jml0ZXJhdGlvbj0w,,24577b6a-1cab-437b-8d2c-c5c491fe9a01,,,,,
2023-04-11 05:40:15.854,dHBzPTMwJmludGVydmFsPTE1Jml0ZXJhdGlvbj0w,,7445d012-cc37-4308-aeca-fb3ad312517c,,,,,
2023-04-11 05:40:15.856,dHBzPTMwJmludGVydmFsPTE1Jml0ZXJhdGlvbj0w,,1dd24a1d-e3d3-4191-8856-af9cd0056736,,,,,
2023-04-11 05:40:15.857,dHBzPTMwJmludGVydmFsPTE1Jml0ZXJhdGlvbj0w,,dd09a4e6-3c99-47fd-af33-9881f9bec9e0,,,,,
2023-04-11 05:40:15.861,dHBzPTMwJmludGVydmFsPTE1Jml0ZXJhdGlvbj0w,,0e7fe416-c352-464b-91ff-a71933fe1de4,,,,,
2023-04-11 05:40:15.862,dHBzPTMwJmludGVydmFsPTE1Jml0ZXJhdGlvbj0w,,54c57c77-ee63-40b1-aafe-6d594659f6ca,,,,,
2023-04-11 05:40:15.863,dHBzPTMwJmludGVydmFsPTE1Jml0ZXJhdGlvbj0w,,b99d06f8-0834-4827-8f84-bb0b05a2d7e4,,,,,
2023-04-11 05:40:15.864,dHBzPTMwJmludGVydmFsPTE1Jml0ZXJhdGlvbj0w,,6fb4e695-5fa1-4ad2-afe3-0982b7e6d5b5,,,,,
2023-04-11 05:40:15.864,dHBzPTMwJmludGVydmFsPTE1Jml0ZXJhdGlvbj0w,,48eb4a6f-b062-45b4-9da7-b047215751b1,,,,,
2023-04-11 05:40:15.864,dHBzPTMwJmludGVydmFsPTE1Jml0ZXJhdGlvbj0w,,350d5aba-61d9-4dee-978d-e2ed0dd61fe4,,,,,
2023-04-11 05:40:15.865,,6fb4e695-5fa1-4ad2-afe3-0982b7e6d5b5,,,1.6,2.0,128,55
2023-04-11 05:40:15.865,,48eb4a6f-b062-45b4-9da7-b047215751b1,,,2.18,3.0,128,54
2023-04-11 05:40:15.870,,24577b6a-1cab-437b-8d2c-c5c491fe9a01,,,18.03,19.0,128,55
2023-04-11 05:40:15.875,,0e7fe416-c352-464b-91ff-a71933fe1de4,,,15.23,16.0,128,55
2023-04-11 05:40:15.875,,54c57c77-ee63-40b1-aafe-6d594659f6ca,,,13.55,14.0,128,54
2023-04-11 05:40:15.877,,dd09a4e6-3c99-47fd-af33-9881f9bec9e0,,,21.2,22.0,128,54
2023-04-11 05:40:15.877,,1dd24a1d-e3d3-4191-8856-af9cd0056736,,,21.67,22.0,128,55
2023-04-11 05:40:15.879,,b99d06f8-0834-4827-8f84-bb0b05a2d7e4,,,16.27,17.0,128,54
2023-04-11 05:40:15.879,,350d5aba-61d9-4dee-978d-e2ed0dd61fe4,,,16.32,17.0,128,54
2023-04-11 05:40:15.883,dHBzPTMwJmludGVydmFsPTE1Jml0ZXJhdGlvbj0w,,7bb79b1f-edc7-43de-81ea-8d304e8c658c,,,,,
2023-04-11 05:40:15.883,dHBzPTMwJmludGVydmFsPTE1Jml0ZXJhdGlvbj0w,,61518830-7697-4f6d-b64a-064939d944cd,,,,,
2023-04-11 05:40:15.890,,7445d012-cc37-4308-aeca-fb3ad312517c,,,35.5,36.0,128,54
2023-04-11 05:40:15.903,,7bb79b1f-edc7-43de-81ea-8d304e8c658c,,,20.65,21.0,128,55
2023-04-11 05:40:15.903,,61518830-7697-4f6d-b64a-064939d944cd,,,20.44,21.0,128,54
2023-04-11 05:40:31.204,dHBzPTMwJmludGVydmFsPTIwJml0ZXJhdGlvbj0w,,af54c319-9755-4435-9f2b-c59df5edc8be,,,,,
2023-04-11 05:40:31.208,dHBzPTMwJmludGVydmFsPTIwJml0ZXJhdGlvbj0w,,bfa31f9f-be1f-48b0-b80d-df78efe661d9,,,,,
2023-04-11 05:40:31.211,dHBzPTMwJmludGVydmFsPTIwJml0ZXJhdGlvbj0w,,6f80d561-a3d6-49a0-b8f0-982cc014a8b9,,,,,
2023-04-11 05:40:31.211,dHBzPTMwJmludGVydmFsPTIwJml0ZXJhdGlvbj0w,,897aca28-cc87-4492-bf0c-fb38d24b664a,,,,,
2023-04-11 05:40:31.211,dHBzPTMwJmludGVydmFsPTIwJml0ZXJhdGlvbj0w,,955545b1-f60b-4066-9b6e-d30cbe1197c6,,,,,
2023-04-11 05:40:31.211,dHBzPTMwJmludGVydmFsPTIwJml0ZXJhdGlvbj0w,,b3fe7a80-0dce-4e36-bc28-b6881f77bfde,,,,,
2023-04-11 05:40:31.212,dHBzPTMwJmludGVydmFsPTIwJml0ZXJhdGlvbj0w,,fcb7c871-aa1b-4a2a-bb01-de5ad39defd8,,,,,
2023-04-11 05:40:31.212,dHBzPTMwJmludGVydmFsPTIwJml0ZXJhdGlvbj0w,,84fbf58b-b500-422d-9988-6dcbcce2e9c9,,,,,
2023-04-11 05:40:31.213,dHBzPTMwJmludGVydmFsPTIwJml0ZXJhdGlvbj0w,,98f80558-0e46-4bfd-8c6b-dd3c64ac62cd,,,,,
2023-04-11 05:40:31.215,,84fbf58b-b500-422d-9988-6dcbcce2e9c9,,,3.52,4.0,128,54
2023-04-11 05:40:31.215,,b3fe7a80-0dce-4e36-bc28-b6881f77bfde,,,3.96,4.0,128,55
2023-04-11 05:40:31.218,,fcb7c871-aa1b-4a2a-bb01-de5ad39defd8,,,6.41,7.0,128,55
2023-04-11 05:40:31.219,,6f80d561-a3d6-49a0-b8f0-982cc014a8b9,,,9.3,10.0,128,54
2023-04-11 05:40:31.219,,897aca28-cc87-4492-bf0c-fb38d24b664a,,,9.28,10.0,128,54
2023-04-11 05:40:31.220,dHBzPTMwJmludGVydmFsPTIwJml0ZXJhdGlvbj0w,,6987db19-cab4-4ad4-b5ef-8262b3c3e6f6,,,,,
2023-04-11 05:40:31.223,dHBzPTMwJmludGVydmFsPTIwJml0ZXJhdGlvbj0w,,e762d0ed-b8bf-42c1-ad66-56b4be205207,,,,,
2023-04-11 05:40:31.223,,af54c319-9755-4435-9f2b-c59df5edc8be,,,19.66,20.0,128,55
2023-04-11 05:40:31.230,,e762d0ed-b8bf-42c1-ad66-56b4be205207,,,8.35,9.0,128,54
2023-04-11 05:40:31.232,,98f80558-0e46-4bfd-8c6b-dd3c64ac62cd,,,19.67,20.0,128,55
2023-04-11 05:40:31.234,dHBzPTMwJmludGVydmFsPTIwJml0ZXJhdGlvbj0w,,e9cea0bf-1f3e-4d04-9e28-af5a79918e30,,,,,
2023-04-11 05:40:31.236,,955545b1-f60b-4066-9b6e-d30cbe1197c6,,,25.77,26.0,128,54
2023-04-11 05:40:31.243,,bfa31f9f-be1f-48b0-b80d-df78efe661d9,,,35.39,36.0,128,54
2023-04-11 05:40:31.254,,6987db19-cab4-4ad4-b5ef-8262b3c3e6f6,,,33.72,34.0,128,55
2023-04-11 05:40:31.255,,e9cea0bf-1f3e-4d04-9e28-af5a79918e30,,,34.75,35.0,128,54
2023-04-11 05:41:16.113,dHBzPTEmaW50ZXJ2YWw9MSZpdGVyYXRpb249MA==,,1c415adc-197f-4b2b-8abf-a7dc4b31c73b,,,,,
2023-04-11 05:41:16.115,,1c415adc-197f-4b2b-8abf-a7dc4b31c73b,,,2.78,3.0,128,54
2023-04-11 05:41:17.287,dHBzPTEmaW50ZXJ2YWw9MSZpdGVyYXRpb249MQ==,,3a3283cc-3e82-48f7-8a66-42ec6173d54a,,,,,
2023-04-11 05:41:17.295,,3a3283cc-3e82-48f7-8a66-42ec6173d54a,,,8.37,9.0,128,54
2023-04-11 05:41:18.791,dHBzPTEmaW50ZXJ2YWw9MSZpdGVyYXRpb249Mg==,,fceaaccb-eddf-44d2-b31b-ce3a6fb20848,,,,,
2023-04-11 05:41:18.796,,fceaaccb-eddf-44d2-b31b-ce3a6fb20848,,,5.42,6.0,128,54
2023-04-11 05:41:20.596,dHBzPTEmaW50ZXJ2YWw9MSZpdGVyYXRpb249Mw==,,1b3d63e4-2be3-484c-9c58-38f0a3df9e88,,,,,
2023-04-11 05:41:20.616,,1b3d63e4-2be3-484c-9c58-38f0a3df9e88,,,20.27,21.0,128,54
2023-04-11 05:41:21.774,dHBzPTEmaW50ZXJ2YWw9MSZpdGVyYXRpb249NA==,,476f99bb-168a-4b54-9709-eb2de164e893,,,,,
2023-04-11 05:41:21.775,,476f99bb-168a-4b54-9709-eb2de164e893,,,2.06,3.0,128,54
2023-04-11 05:41:22.961,dHBzPTEmaW50ZXJ2YWw9NSZpdGVyYXRpb249MA==,,a39928c0-633c-43a3-b497-bdfe9a140094,,,,,
2023-04-11 05:41:22.975,,a39928c0-633c-43a3-b497-bdfe9a140094,,,13.85,14.0,128,54
2023-04-11 05:41:28.271,dHBzPTEmaW50ZXJ2YWw9NSZpdGVyYXRpb249MQ==,,91ead2e2-07ef-4e77-847b-7f242831b5e9,,,,,
2023-04-11 05:41:28.275,,91ead2e2-07ef-4e77-847b-7f242831b5e9,,,5.32,6.0,128,54
2023-04-11 05:41:33.475,dHBzPTEmaW50ZXJ2YWw9NSZpdGVyYXRpb249Mg==,,fbba2b5c-eefd-4c64-82fb-5ef2843471ea,,,,,
2023-04-11 05:41:33.476,,fbba2b5c-eefd-4c64-82fb-5ef2843471ea,,,1.77,2.0,128,54
2023-04-11 05:41:58.934,dHBzPTEmaW50ZXJ2YWw9MSZpdGVyYXRpb249MA==,,28668696-3ee1-45c0-926f-12a4dbad3d56,,,,,
2023-04-11 05:41:58.955,,28668696-3ee1-45c0-926f-12a4dbad3d56,,,27.12,28.0,128,54
2023-04-11 05:42:00.319,dHBzPTEmaW50ZXJ2YWw9MSZpdGVyYXRpb249MQ==,,4b03c8e7-ead7-4ab6-94f6-9dc787acfffe,,,,,
2023-04-11 05:42:00.335,,4b03c8e7-ead7-4ab6-94f6-9dc787acfffe,,,16.89,17.0,128,54
2023-04-11 05:42:01.505,dHBzPTEmaW50ZXJ2YWw9MSZpdGVyYXRpb249Mg==,,d6e482bd-7dbb-475d-9aeb-d9e6a59ab7db,,,,,
2023-04-11 05:42:01.515,,d6e482bd-7dbb-475d-9aeb-d9e6a59ab7db,,,10.31,11.0,128,54
2023-04-11 05:42:05.302,dHBzPTEmaW50ZXJ2YWw9MSZpdGVyYXRpb249Mw==,,01a6b2e7-8241-469f-9595-c056ab07eea4,,,,,
2023-04-11 05:42:05.315,,01a6b2e7-8241-469f-9595-c056ab07eea4,,,13.48,14.0,128,54
2023-04-11 05:42:07.569,dHBzPTEmaW50ZXJ2YWw9MSZpdGVyYXRpb249NA==,,edba2a59-edfc-478b-97d2-2e03d3d3f963,,,,,
2023-04-11 05:42:07.575,,edba2a59-edfc-478b-97d2-2e03d3d3f963,,,6.36,7.0,128,54
2023-04-11 05:42:08.844,dHBzPTEmaW50ZXJ2YWw9NSZpdGVyYXRpb249MA==,,c1631a7d-4567-4ae1-a6ee-f1393081bb53,,,,,
2023-04-11 05:42:08.855,,c1631a7d-4567-4ae1-a6ee-f1393081bb53,,,11.64,12.0,128,54
2023-04-11 05:42:14.023,dHBzPTEmaW50ZXJ2YWw9NSZpdGVyYXRpb249MQ==,,fb656dd4-e008-4d3a-ad91-52799828e01a,,,,,
2023-04-11 05:42:14.035,,fb656dd4-e008-4d3a-ad91-52799828e01a,,,12.93,13.0,128,54
2023-04-11 05:42:19.311,dHBzPTEmaW50ZXJ2YWw9NSZpdGVyYXRpb249Mg==,,e058ff89-e4f0-4839-ad0c-a7961f3ba002,,,,,
2023-04-11 05:42:19.315,,e058ff89-e4f0-4839-ad0c-a7961f3ba002,,,4.61,5.0,128,54
2023-04-11 05:43:30.648,dHBzPTEmaW50ZXJ2YWw9MSZpdGVyYXRpb249MA==,,2bdd7b75-e08e-4d64-9651-014f7d09c3b9,,,,,
2023-04-11 05:43:30.655,,2bdd7b75-e08e-4d64-9651-014f7d09c3b9,,,8.06,9.0,128,54
2023-04-11 05:43:31.822,dHBzPTEmaW50ZXJ2YWw9MSZpdGVyYXRpb249MQ==,,8968a33a-386a-4ecd-872a-e0fbb6188379,,,,,
2023-04-11 05:43:31.835,,8968a33a-386a-4ecd-872a-e0fbb6188379,,,14.11,15.0,128,54
2023-04-11 05:43:33.215,dHBzPTEmaW50ZXJ2YWw9MSZpdGVyYXRpb249Mg==,,d78a0bea-a30b-42a6-89fa-0757c303abd2,,,,,
2023-04-11 05:43:33.217,,d78a0bea-a30b-42a6-89fa-0757c303abd2,,,1.67,2.0,128,54
